,dependency,doc_id,lemmatized,parent_id,sentence_id,tag,word,word_id
10044,case,61.0,в,15,3.0,ADP,в,14
10045,nmod,61.0,сообщение,13,3.0,NOUN,сообщении,15
10046,punct,61.0,.,8,3.0,PUNCT,.,16
10047,amod,61.0,парижский,2,4.0,ADJ,Парижское,1
10048,nsubj,61.0,соглашение,21,4.0,NOUN,соглашение,2
10049,case,61.0,по,4,4.0,ADP,по,3
10050,nmod,61.0,климат,2,4.0,NOUN,климату,4
10051,punct,61.0,—,4,4.0,PUNCT,—,5
10052,amod,61.0,первое,9,4.0,ADJ,первое,6
10053,amod,61.0,глобальный,9,4.0,ADJ,глобальное,7
10054,amod,61.0,климатический,9,4.0,ADJ,климатическое,8
10055,appos,61.0,соглашение,2,4.0,NOUN,соглашение,9
10056,punct,61.0,",",9,4.0,PUNCT,",",10
10057,amod,61.0,подписать,9,4.0,VERB,подписанное,11
10058,advmod,61.0,более,11,4.0,ADV,более,12
10059,cc,61.0,чем,12,4.0,CONJ,чем,13
10060,nummod,61.0,190,15,4.0,NUM,190,14
10061,advmod,61.0,страна,12,4.0,NOUN,странами,15
10062,case,61.0,в,17,4.0,ADP,в,16
10063,nmod,61.0,декабрь,11,4.0,NOUN,декабре,17
10064,amod,61.0,2015,19,4.0,NUM,2015,18
10065,nmod,61.0,год,17,4.0,NOUN,года,19
10066,punct,61.0,",",19,4.0,PUNCT,",",20
10067,ROOT,61.0,определять,0,4.0,VERB,определяет,21
10068,amod,61.0,мировой,23,4.0,ADJ,мировой,22
10069,dobj,61.0,план,21,4.0,NOUN,план,23
10070,dobj,61.0,действие,23,4.0,NOUN,действий,24
10071,case,61.0,по,26,4.0,ADP,по,25
10072,nmod,61.0,сдерживание,24,4.0,NOUN,сдерживанию,26
10073,amod,61.0,глобальный,28,4.0,ADJ,глобального,27
10074,dobj,61.0,потепление,26,4.0,NOUN,потепления,28
10075,punct,61.0,.,21,4.0,PUNCT,.,29
10076,amod,62.0,американский,2,0.0,ADJ,Американский,1
10077,nsubj,62.0,президент,5,0.0,NOUN,президент,2
10078,dobj,62.0,дональд,2,0.0,NOUN,Дональд,3
10079,appos,62.0,трамп,2,0.0,NOUN,Трамп,4
10080,ROOT,62.0,объявить,0,0.0,VERB,объявил,5
10081,case,62.0,о,7,0.0,ADP,о,6
10082,nmod,62.0,выход,5,0.0,NOUN,выходе,7
10083,dobj,62.0,сша,7,0.0,NOUN,США,8
10084,case,62.0,из,11,0.0,ADP,из,9
10085,amod,62.0,парижский,11,0.0,ADJ,Парижского,10
10086,iobj,62.0,соглашение,7,0.0,NOUN,соглашения,11
10087,case,62.0,о,13,0.0,ADP,о,12
10088,nmod,62.0,противодействие,11,0.0,NOUN,противодействии,13
10089,amod,62.0,глобальный,15,0.0,ADJ,глобальному,14
10090,dobj,62.0,потепление,13,0.0,NOUN,потеплению,15
10091,punct,62.0,.,5,0.0,PUNCT,.,16
10092,case,62.0,о,2,1.0,ADP,Об,1
10093,nmod,62.0,это,3,1.0,NOUN,этом,2
10094,ROOT,62.0,сообщать,0,1.0,VERB,сообщает,3
10095,nsubj,62.0,cnn,3,1.0,NOUN,CNN,4
10096,punct,62.0,.,3,1.0,PUNCT,.,5
10097,ROOT,62.0,посмотреть,0,2.0,VERB,Посмотрим,1
10098,punct,62.0,",",1,2.0,PUNCT,",",2
10099,nsubj,62.0,мы,4,2.0,PRON,мы,3
10100,conj,62.0,смочь,1,2.0,VERB,сможем,4
10101,xcomp,62.0,достигнуть,4,2.0,VERB,достичь,5
10102,dobj,62.0,договорённость,5,2.0,NOUN,договоренности,6
10103,punct,62.0,",",6,2.0,PUNCT,",",7
10104,nsubj,62.0,который,10,2.0,ADJ,которая,8
10105,cop,62.0,быть,10,2.0,AUX,будет,9
10106,acl:relcl,62.0,справедливый,6,2.0,ADJ,справедливой,10
10107,punct,62.0,",",10,2.0,PUNCT,",",11
10108,parataxis,62.0,заявить,1,2.0,VERB,заявил,12
10109,nsubj,62.0,трамп,12,2.0,NOUN,Трамп,13
10110,case,62.0,в,16,2.0,ADP,в,14
10111,det,62.0,свой,16,2.0,DET,своей,15
10112,nmod,62.0,речь,12,2.0,NOUN,речи,16
10113,punct,62.0,.,1,2.0,PUNCT,.,17
10114,nsubj,62.0,механизм,11,3.0,NOUN,Механизм,1
10115,punct,62.0,",",1,3.0,PUNCT,",",2
10116,mark,62.0,как,6,3.0,SCONJ,как,3
10117,nsubj,62.0,сша,6,3.0,NOUN,США,4
10118,aux,62.0,быть,6,3.0,AUX,будут,5
10119,parataxis,62.0,выходить,11,3.0,VERB,выходить,6
10120,case,62.0,из,8,3.0,ADP,из,7
10121,dobj,62.0,сделка,6,3.0,NOUN,сделки,8
10122,punct,62.0,",",8,3.0,PUNCT,",",9
10123,aux,62.0,быть,11,3.0,AUX,будет,10
10124,ROOT,62.0,прорабатываться,0,3.0,VERB,прорабатываться,11
10125,amod,62.0,небольшой,13,3.0,ADJ,небольшой,12
10126,dobj,62.0,команда,11,3.0,NOUN,командой,13
10127,nmod,62.0,сотрудник,13,3.0,NOUN,сотрудников,14
10128,punct,62.0,",",14,3.0,PUNCT,",",15
10129,case,62.0,в,18,3.0,ADP,в,16
10130,det,62.0,тот,18,3.0,DET,том,17
10131,advmod,62.0,число,19,3.0,NOUN,числе,18
10132,conj,62.0,главый,13,3.0,NOUN,главой,19
10133,dobj,62.0,агентство,19,3.0,NOUN,Агентства,20
10134,case,62.0,по,22,3.0,ADP,по,21
10135,dobj,62.0,охрана,20,3.0,NOUN,охране,22
10136,amod,62.0,окружающий,24,3.0,VERB,окружающей,23
10137,dobj,62.0,среда,22,3.0,NOUN,среды,24
10138,appos,62.0,скотт,19,3.0,NOUN,Скотт,25
10139,dobj,62.0,прюитта,25,3.0,NOUN,Прюитт,26
10140,punct,62.0,.,11,3.0,PUNCT,.,27
10141,advmod,62.0,именно,2,4.0,PART,Именно,1
10142,det,62.0,этот,3,4.0,DET,эта,2
10143,nsubj,62.0,команда,4,4.0,NOUN,команда,3
10144,ROOT,62.0,должный,0,4.0,ADJ,должна,4
10145,dep,62.0,решить,4,4.0,VERB,решить,5
10146,punct,62.0,",",5,4.0,PUNCT,",",6
10147,aux,62.0,быть,10,4.0,AUX,будет,7
10148,advmod,62.0,ли,10,4.0,PART,ли,8
10149,nsubj,62.0,сша,10,4.0,NOUN,США,9
10150,conj,62.0,инициировать,5,4.0,VERB,инициировать,10
10151,dobj,62.0,выход,10,4.0,NOUN,выход,11
10152,case,62.0,с,13,4.0,ADP,с,12
10153,nmod,62.0,соблюдение,11,4.0,NOUN,соблюдением,13
10154,det,62.0,весь,16,4.0,DET,всех,14
10155,amod,62.0,формальный,16,4.0,ADJ,формальных,15
10156,dobj,62.0,момент,13,4.0,NOUN,моментов,16
10157,punct,62.0,",",16,4.0,PUNCT,",",17
10158,case,62.0,на,19,4.0,ADP,на,18
10159,nmod,62.0,что,20,4.0,PRON,что,19
10160,parataxis,62.0,мочь,11,4.0,VERB,может,20
10161,xcomp,62.0,уйти,20,4.0,VERB,уйти,21
10162,case,62.0,до,24,4.0,ADP,до,22
10163,nummod,62.0,три,24,4.0,NUM,трех,23
10164,nsubj,62.0,год,20,4.0,NOUN,лет,24
10165,punct,62.0,",",24,4.0,PUNCT,",",25
10166,cc,62.0,или,20,4.0,CONJ,или,26
10167,advmod,62.0,же,26,4.0,PART,же,27
10168,conj,62.0,выйти,20,4.0,VERB,выйдут,28
10169,case,62.0,из,30,4.0,ADP,из,29
10170,dobj,62.0,соглашение,28,4.0,NOUN,Соглашения,30
10171,case,62.0,в,33,4.0,ADP,в,31
10172,amod,62.0,ускоренный,33,4.0,VERB,ускоренном,32
10173,nmod,62.0,режим,30,4.0,NOUN,режиме,33
10174,punct,62.0,",",33,4.0,PUNCT,",",34
10175,advcl,62.0,миновать,28,4.0,VERB,минуя,35
10176,amod,62.0,формальный,37,4.0,ADJ,формальные,36
10177,dobj,62.0,процедура,35,4.0,NOUN,процедуры,37
10178,punct,62.0,.,4,4.0,PUNCT,.,38
10179,parataxis,62.0,как,10,5.0,SCONJ,Как,1
10180,dep,62.0,известно,1,5.0,ADJ,известно,2
10181,punct,62.0,",",2,5.0,PUNCT,",",3
10182,nsubj,62.0,соглашение,10,5.0,NOUN,соглашение,4
10183,case,62.0,по,6,5.0,ADP,по,5
10184,nmod,62.0,борьба,4,5.0,NOUN,борьбе,6
10185,case,62.0,с,8,5.0,ADP,с,7
10186,dobj,62.0,изменение,6,5.0,NOUN,изменениями,8
10187,dobj,62.0,климат,8,5.0,NOUN,климата,9
10188,ROOT,62.0,разработать,0,5.0,VERB,разработали,10
10189,case,62.0,в,12,5.0,ADP,в,11
10190,nmod,62.0,париж,10,5.0,NOUN,Париже,12
10191,case,62.0,в,15,5.0,ADP,в,13
10192,amod,62.0,2015,15,5.0,NUM,2015,14
10193,nmod,62.0,год,10,5.0,NOUN,году,15
10194,punct,62.0,.,10,5.0,PUNCT,.,16
10195,nsubjpass,62.0,она,3,6.0,PRON,Она,1
10196,auxpass,62.0,быть,3,6.0,AUX,была,2
10197,ROOT,62.0,заключить,0,6.0,VERB,заключена,3
10198,case,62.0,в,5,6.0,ADP,в,4
10199,nmod,62.0,апрель,3,6.0,NOUN,апреле,5
10200,amod,62.0,2016,7,6.0,NUM,2016,6
10201,nmod,62.0,год,5,6.0,NOUN,года,7
10202,case,62.0,в,9,6.0,ADP,в,8
10203,nmod,62.0,штабквартира,3,6.0,NOUN,штабквартире,9
10204,nmod,62.0,оон,9,6.0,NOUN,ООН,10
10205,case,62.0,в,12,6.0,ADP,в,11
10206,nmod,62.0,ньюйорк,9,6.0,NOUN,НьюЙорке,12
10207,punct,62.0,.,3,6.0,PUNCT,.,13
10208,dobj,62.0,подпись,4,7.0,NOUN,Подписи,1
10209,case,62.0,под,3,7.0,ADP,под,2
10210,nmod,62.0,документ,1,7.0,NOUN,документом,3
10211,ROOT,62.0,поставить,0,7.0,VERB,поставили,4
10212,nsubj,62.0,представитель,4,7.0,NOUN,представители,5
10213,advmod,62.0,более,4,7.0,ADV,более,6
10214,nummod,62.0,170,8,7.0,NUM,170,7
10215,nmod,62.0,страна,6,7.0,NOUN,стран,8
10216,punct,62.0,",",8,7.0,PUNCT,",",9
10217,case,62.0,в,12,7.0,ADP,в,10
10218,det,62.0,тот,12,7.0,DET,том,11
10219,advmod,62.0,число,14,7.0,NOUN,числе,12
10220,advmod,62.0,и,14,7.0,PART,и,13
10221,parataxis,62.0,сша,8,7.0,NOUN,США,14
10222,punct,62.0,.,4,7.0,PUNCT,.,15
10223,ROOT,62.0,заметить,0,8.0,VERB,Заметим,1
10224,punct,62.0,",",1,8.0,PUNCT,",",2
10225,mark,62.0,что,6,8.0,SCONJ,что,3
10226,det,62.0,это,5,8.0,DET,это,4
10227,nsubj,62.0,соглашение,6,8.0,NOUN,соглашение,5
10228,advcl,62.0,пришлый,1,8.0,VERB,пришла,6
10229,case,62.0,на,8,8.0,ADP,на,7
10230,nmod,62.0,смена,6,8.0,NOUN,смену,8
10231,amod,62.0,киотский,10,8.0,ADJ,Киотскому,9
10232,dobj,62.0,протокол,8,8.0,NOUN,протоколу,10
10233,punct,62.0,.,1,8.0,PUNCT,.,11
10234,case,62.0,согласно,4,9.0,ADP,Согласно,1
10235,amod,62.0,парижский,4,9.0,ADJ,парижской,2
10236,amod,62.0,климатический,4,9.0,ADJ,климатического,3
10237,parataxis,62.0,соглашение,10,9.0,NOUN,соглашения,4
10238,punct,62.0,",",4,9.0,PUNCT,",",5
10239,case,62.0,к,8,9.0,ADP,к,6
10240,amod,62.0,2025,8,9.0,NUM,2025,7
10241,nmod,62.0,год,10,9.0,NOUN,году,8
10242,nsubj,62.0,сша,10,9.0,NOUN,США,9
10243,ROOT,62.0,иметь,0,9.0,VERB,имели,10
10244,xcomp,62.0,сократить,10,9.0,VERB,сократить,11
10245,dobj,62.0,выброс,11,9.0,NOUN,выбросы,12
10246,amod,62.0,парниковый,14,9.0,ADJ,парниковых,13
10247,dobj,62.0,газ,12,9.0,NOUN,газов,14
10248,case,62.0,на,16,9.0,ADP,на,15
10249,dep,62.0,2628%,11,9.0,NUM,2628%,16
10250,case,62.0,по,18,9.0,ADP,по,17
10251,nmod,62.0,сравнение,11,9.0,NOUN,сравнению,18
10252,dobj,62.0,уровень,18,9.0,NOUN,уровнем,19
10253,amod,62.0,2005,21,9.0,NUM,2005,20
10254,nmod,62.0,год,19,9.0,NOUN,года,21
10255,punct,62.0,.,10,9.0,PUNCT,.,22
10256,parataxis,62.0,как,10,10.0,SCONJ,Как,1
10257,dep,62.0,известно,1,10.0,ADJ,известно,2
10258,punct,62.0,",",2,10.0,PUNCT,",",3
10259,advmod,62.0,только,5,10.0,PART,только,4
10260,nummod,62.0,два,6,10.0,NUM,две,5
10261,nsubj,62.0,страна,10,10.0,NOUN,страны,6
10262,case,62.0,в,8,10.0,ADP,в,7
10263,nmod,62.0,мир,6,10.0,NOUN,мире,8
10264,neg,62.0,не,10,10.0,PART,не,9
10265,ROOT,62.0,поддержать,0,10.0,VERB,поддержали,10
10266,dobj,62.0,действие,10,10.0,NOUN,действие,11
10267,det,62.0,это,13,10.0,DET,этого,12
10268,nmod,62.0,соглашение,11,10.0,NOUN,соглашения,13
10269,nsubj,62.0,это,15,10.0,NOUN,это,14
10270,parataxis,62.0,сирия,10,10.0,NOUN,Сирия,15
10271,cc,62.0,и,15,10.0,CONJ,и,16
10272,conj,62.0,никарагуа,15,10.0,NOUN,Никарагуа,17
10273,punct,62.0,.,10,10.0,PUNCT,.,18
10274,parataxis,62.0,напомнить,7,11.0,VERB,Напомним,1
10275,punct,62.0,",",1,11.0,PUNCT,",",2
10276,nmod,62.0,4,7,11.0,NUM,4,3
10277,nmod,62.0,ноябрь,3,11.0,NOUN,ноября,4
10278,amod,62.0,прошлое,6,11.0,ADJ,прошлого,5
10279,nmod,62.0,год,4,11.0,NOUN,года,6
10280,ROOT,62.0,заработать,0,11.0,VERB,заработала,7
10281,amod,62.0,парижский,10,11.0,ADJ,Парижская,8
10282,amod,62.0,климатический,10,11.0,ADJ,климатическое,9
10283,nsubj,62.0,соглашение,7,11.0,NOUN,соглашение,10
10284,case,62.0,по,12,11.0,ADP,по,11
10285,nmod,62.0,уменьшение,10,11.0,NOUN,уменьшению,12
10286,dobj,62.0,выброс,12,11.0,NOUN,выбросов,13
10287,amod,62.0,парниковый,15,11.0,ADJ,парниковых,14
10288,dobj,62.0,газ,13,11.0,NOUN,газов,15
10289,case,62.0,с,18,11.0,ADP,с,16
10290,amod,62.0,2020,18,11.0,NUM,2020,17
10291,nmod,62.0,год,13,11.0,NOUN,года,18
10292,punct,62.0,.,7,11.0,PUNCT,.,19
10293,amod,63.0,американский,2,0.0,ADJ,Американский,1
10294,nsubj,63.0,президент,5,0.0,NOUN,президент,2
10295,dobj,63.0,дональд,2,0.0,NOUN,Дональд,3
10296,appos,63.0,трамп,2,0.0,NOUN,Трамп,4
10297,ROOT,63.0,объявить,0,0.0,VERB,объявил,5
10298,case,63.0,о,7,0.0,ADP,о,6
10299,nmod,63.0,выход,5,0.0,NOUN,выходе,7
10300,dobj,63.0,сша,7,0.0,NOUN,США,8
10301,case,63.0,из,11,0.0,ADP,из,9
10302,amod,63.0,парижский,11,0.0,ADJ,Парижского,10
10303,iobj,63.0,соглашение,7,0.0,NOUN,соглашения,11
10304,case,63.0,о,13,0.0,ADP,о,12
10305,nmod,63.0,противодействие,11,0.0,NOUN,противодействии,13
10306,amod,63.0,глобальный,15,0.0,ADJ,глобальному,14
10307,dobj,63.0,потепление,13,0.0,NOUN,потеплению,15
10308,punct,63.0,.,5,0.0,PUNCT,.,16
10309,case,63.0,о,2,1.0,ADP,Об,1
10310,nmod,63.0,это,3,1.0,NOUN,этом,2
10311,ROOT,63.0,сообщать,0,1.0,VERB,сообщает,3
10312,nsubj,63.0,cnn,3,1.0,NOUN,CNN,4
10313,punct,63.0,.,3,1.0,PUNCT,.,5
10314,ROOT,63.0,посмотреть,0,2.0,VERB,Посмотрим,1
10315,punct,63.0,",",1,2.0,PUNCT,",",2
10316,nsubj,63.0,мы,4,2.0,PRON,мы,3
10317,conj,63.0,смочь,1,2.0,VERB,сможем,4
10318,xcomp,63.0,достигнуть,4,2.0,VERB,достичь,5
10319,dobj,63.0,договорённость,5,2.0,NOUN,договоренности,6
10320,punct,63.0,",",6,2.0,PUNCT,",",7
10321,nsubj,63.0,который,10,2.0,ADJ,которая,8
10322,cop,63.0,быть,10,2.0,AUX,будет,9
10323,acl:relcl,63.0,справедливый,6,2.0,ADJ,справедливой,10
10324,punct,63.0,",",10,2.0,PUNCT,",",11
10325,parataxis,63.0,заявить,1,2.0,VERB,заявил,12
10326,nsubj,63.0,трамп,12,2.0,NOUN,Трамп,13
10327,case,63.0,в,16,2.0,ADP,в,14
10328,det,63.0,свой,16,2.0,DET,своей,15
10329,nmod,63.0,речь,12,2.0,NOUN,речи,16
10330,punct,63.0,.,1,2.0,PUNCT,.,17
10331,nsubj,63.0,механизм,11,3.0,NOUN,Механизм,1
10332,punct,63.0,",",1,3.0,PUNCT,",",2
10333,mark,63.0,как,6,3.0,SCONJ,как,3
10334,nsubj,63.0,сша,6,3.0,NOUN,США,4
10335,aux,63.0,быть,6,3.0,AUX,будут,5
10336,parataxis,63.0,выходить,11,3.0,VERB,выходить,6
10337,case,63.0,из,8,3.0,ADP,из,7
10338,dobj,63.0,сделка,6,3.0,NOUN,сделки,8
10339,punct,63.0,",",8,3.0,PUNCT,",",9
10340,aux,63.0,быть,11,3.0,AUX,будет,10
10341,ROOT,63.0,прорабатываться,0,3.0,VERB,прорабатываться,11
10342,amod,63.0,небольшой,13,3.0,ADJ,небольшой,12
10343,dobj,63.0,команда,11,3.0,NOUN,командой,13
10344,nmod,63.0,сотрудник,13,3.0,NOUN,сотрудников,14
10345,punct,63.0,",",14,3.0,PUNCT,",",15
10346,case,63.0,в,18,3.0,ADP,в,16
10347,det,63.0,тот,18,3.0,DET,том,17
10348,advmod,63.0,число,19,3.0,NOUN,числе,18
10349,conj,63.0,главый,13,3.0,NOUN,главой,19
10350,dobj,63.0,агентство,19,3.0,NOUN,Агентства,20
10351,case,63.0,по,22,3.0,ADP,по,21
10352,dobj,63.0,охрана,20,3.0,NOUN,охране,22
10353,amod,63.0,окружающий,24,3.0,VERB,окружающей,23
10354,dobj,63.0,среда,22,3.0,NOUN,среды,24
10355,appos,63.0,скотт,19,3.0,NOUN,Скотт,25
10356,dobj,63.0,прюитта,25,3.0,NOUN,Прюитт,26
10357,punct,63.0,.,11,3.0,PUNCT,.,27
10358,advmod,63.0,именно,2,4.0,PART,Именно,1
10359,det,63.0,этот,3,4.0,DET,эта,2
10360,nsubj,63.0,команда,4,4.0,NOUN,команда,3
10361,ROOT,63.0,должный,0,4.0,ADJ,должна,4
10362,dep,63.0,решить,4,4.0,VERB,решить,5
10363,punct,63.0,",",5,4.0,PUNCT,",",6
10364,aux,63.0,быть,10,4.0,AUX,будет,7
10365,advmod,63.0,ли,10,4.0,PART,ли,8
10366,nsubj,63.0,сша,10,4.0,NOUN,США,9
10367,conj,63.0,инициировать,5,4.0,VERB,инициировать,10
10368,dobj,63.0,выход,10,4.0,NOUN,выход,11
10369,case,63.0,с,13,4.0,ADP,с,12
10370,nmod,63.0,соблюдение,11,4.0,NOUN,соблюдением,13
10371,det,63.0,весь,16,4.0,DET,всех,14
10372,amod,63.0,формальный,16,4.0,ADJ,формальных,15
10373,dobj,63.0,момент,13,4.0,NOUN,моментов,16
10374,punct,63.0,",",16,4.0,PUNCT,",",17
10375,case,63.0,на,19,4.0,ADP,на,18
10376,nmod,63.0,что,20,4.0,PRON,что,19
10377,parataxis,63.0,мочь,11,4.0,VERB,может,20
10378,xcomp,63.0,уйти,20,4.0,VERB,уйти,21
10379,case,63.0,до,24,4.0,ADP,до,22
10380,nummod,63.0,три,24,4.0,NUM,трех,23
10381,nsubj,63.0,год,20,4.0,NOUN,лет,24
10382,punct,63.0,",",24,4.0,PUNCT,",",25
10383,cc,63.0,или,20,4.0,CONJ,или,26
10384,advmod,63.0,же,26,4.0,PART,же,27
10385,conj,63.0,выйти,20,4.0,VERB,выйдут,28
10386,case,63.0,из,30,4.0,ADP,из,29
10387,dobj,63.0,соглашение,28,4.0,NOUN,Соглашения,30
10388,case,63.0,в,33,4.0,ADP,в,31
10389,amod,63.0,ускоренный,33,4.0,VERB,ускоренном,32
10390,nmod,63.0,режим,30,4.0,NOUN,режиме,33
10391,punct,63.0,",",33,4.0,PUNCT,",",34
10392,advcl,63.0,миновать,28,4.0,VERB,минуя,35
10393,amod,63.0,формальный,37,4.0,ADJ,формальные,36
10394,dobj,63.0,процедура,35,4.0,NOUN,процедуры,37
10395,punct,63.0,.,4,4.0,PUNCT,.,38
10396,parataxis,63.0,как,10,5.0,SCONJ,Как,1
10397,dep,63.0,известно,1,5.0,ADJ,известно,2
10398,punct,63.0,",",2,5.0,PUNCT,",",3
10399,nsubj,63.0,соглашение,10,5.0,NOUN,соглашение,4
10400,case,63.0,по,6,5.0,ADP,по,5
10401,nmod,63.0,борьба,4,5.0,NOUN,борьбе,6
10402,case,63.0,с,8,5.0,ADP,с,7
10403,dobj,63.0,изменение,6,5.0,NOUN,изменениями,8
10404,dobj,63.0,климат,8,5.0,NOUN,климата,9
10405,ROOT,63.0,разработать,0,5.0,VERB,разработали,10
10406,case,63.0,в,12,5.0,ADP,в,11
10407,nmod,63.0,париж,10,5.0,NOUN,Париже,12
10408,case,63.0,в,15,5.0,ADP,в,13
10409,amod,63.0,2015,15,5.0,NUM,2015,14
10410,nmod,63.0,год,10,5.0,NOUN,году,15
10411,punct,63.0,.,10,5.0,PUNCT,.,16
10412,nsubjpass,63.0,она,3,6.0,PRON,Она,1
10413,auxpass,63.0,быть,3,6.0,AUX,была,2
10414,ROOT,63.0,заключить,0,6.0,VERB,заключена,3
10415,case,63.0,в,5,6.0,ADP,в,4
10416,nmod,63.0,апрель,3,6.0,NOUN,апреле,5
10417,amod,63.0,2016,7,6.0,NUM,2016,6
10418,nmod,63.0,год,5,6.0,NOUN,года,7
10419,case,63.0,в,9,6.0,ADP,в,8
10420,nmod,63.0,штабквартира,3,6.0,NOUN,штабквартире,9
10421,nmod,63.0,оон,9,6.0,NOUN,ООН,10
10422,case,63.0,в,12,6.0,ADP,в,11
10423,nmod,63.0,ньюйорк,9,6.0,NOUN,НьюЙорке,12
10424,punct,63.0,.,3,6.0,PUNCT,.,13
10425,dobj,63.0,подпись,4,7.0,NOUN,Подписи,1
10426,case,63.0,под,3,7.0,ADP,под,2
10427,nmod,63.0,документ,1,7.0,NOUN,документом,3
10428,ROOT,63.0,поставить,0,7.0,VERB,поставили,4
10429,nsubj,63.0,представитель,4,7.0,NOUN,представители,5
