,dependency,doc_id,lemmatized,parent_id,pol,sentence_id,tag,word,word_id
6082,cc,15.0,и,3,0.0,27.0,CONJ,и,6
6083,conj,15.0,высвободить,3,0.0,27.0,VERB,высвободить,7
6084,case,15.0,из,11,0.0,27.0,ADP,из,8
6085,amod,15.0,различный,11,0.0,27.0,ADJ,различных,9
6086,amod,15.0,коррупционный,11,0.0,27.0,ADJ,коррупционных,10
6087,iobj,15.0,канал,7,0.0,27.0,NOUN,каналов,11
6088,dobj,15.0,$1,7,0.0,27.0,NOUN,$1,12
6089,punct,15.0,",",12,0.0,27.0,PUNCT,",",13
6090,compound,15.0,5,15,0.0,27.0,NUM,5,14
6091,ROOT,15.0,миллиард,0,0.0,27.0,NOUN,млрд,15
6092,punct,15.0,",",15,0.0,27.0,PUNCT,",",16
6093,nsubj,15.0,это,19,0.0,27.0,NOUN,это,17
6094,det,15.0,тот,19,0.0,27.0,DET,те,18
6095,conj,15.0,деньга,15,0.0,27.0,NOUN,деньги,19
6096,punct,15.0,",",19,0.0,27.0,PUNCT,",",20
6097,dobj,15.0,который,23,0.0,27.0,ADJ,которые,21
6098,nsubj,15.0,украина,23,0.0,27.0,NOUN,Украина,22
6099,acl:relcl,15.0,недополучить,19,0.0,27.0,VERB,недополучит,23
6100,case,15.0,в,25,0.0,27.0,ADP,в,24
6101,nmod,15.0,случай,23,0.0,27.0,NOUN,случае,25
6102,dobj,15.0,продолжение,25,0.0,27.0,NOUN,продолжения,26
6103,dobj,15.0,блокада,26,0.0,27.0,NOUN,блокады,27
6104,case,15.0,в,31,0.0,27.0,ADP,в,28
6105,det,15.0,свой,31,0.0,27.0,DET,свой,29
6106,amod,15.0,государственный,31,0.0,27.0,ADJ,государственный,30
6107,nmod,15.0,бюджет,23,0.0,27.0,NOUN,бюджет,31
6108,punct,15.0,",",31,0.0,27.0,PUNCT,",",32
6109,parataxis,15.0,отметить,15,0.0,27.0,VERB,отметил,33
6110,nsubj,15.0,он,33,0.0,27.0,PRON,он,34
6111,punct,15.0,.,15,0.0,27.0,PUNCT,.,35
6112,case,15.0,кроме,2,0.0,28.0,ADP,Кроме,1
6113,parataxis,15.0,это,4,0.0,28.0,NOUN,этого,2
6114,punct,15.0,",",2,0.0,28.0,PUNCT,",",3
6115,ROOT,15.0,существовать,0,0.0,28.0,VERB,существует,4
6116,advmod,15.0,и,6,0.0,28.0,PART,и,5
6117,amod,15.0,другой,7,0.0,28.0,ADJ,другая,6
6118,nsubj,15.0,плоскость,4,0.0,28.0,NOUN,плоскость,7
6119,nmod,15.0,измерение,7,0.0,28.0,NOUN,измерения,8
6120,dobj,15.0,что,11,0.0,28.0,PRON,что,9
6121,aux,15.0,быть,11,0.0,28.0,AUX,будет,10
6122,parataxis,15.0,делать,7,0.0,28.0,VERB,делать,11
6123,case,15.0,с,13,0.0,28.0,ADP,с,12
6124,nmod,15.0,товар,11,0.0,28.0,NOUN,товарами,13
6125,cc,15.0,и,13,0.0,28.0,CONJ,и,14
6126,conj,15.0,уголь,13,0.0,28.0,NOUN,углем,15
6127,advmod,15.0,так,17,0.0,28.0,ADV,так,16
6128,amod,15.0,называть,18,0.0,28.0,VERB,называемые,17
6129,nsubj,15.0,днр,11,0.0,28.0,NOUN,ДНР,18
6130,cc,15.0,и,18,0.0,28.0,CONJ,и,19
6131,conj,15.0,лнр,18,0.0,28.0,NOUN,ЛНР,20
6132,punct,15.0,.,4,0.0,28.0,PUNCT,.,21
6133,case,15.0,по,2,0.0,29.0,ADP,По,1
6134,parataxis,15.0,слово,11,0.0,29.0,NOUN,словам,2
6135,nmod,15.0,устенко,2,0.0,29.0,NOUN,Устенко,3
6136,punct,15.0,",",3,0.0,29.0,PUNCT,",",4
6137,amod,15.0,третье,6,0.0,29.0,ADJ,третьи,5
6138,nsubj,15.0,страна,11,0.0,29.0,NOUN,страны,6
6139,case,15.0,с,8,0.0,29.0,ADP,с,7
6140,dobj,15.0,они,9,0.0,29.0,PRON,ними,8
6141,xcomp,15.0,торговать,11,0.0,29.0,VERB,торговать,9
6142,neg,15.0,не,11,0.0,29.0,PART,не,10
6143,ROOT,15.0,рискнуть,0,0.0,29.0,VERB,рискнут,11
6144,punct,15.0,",",11,0.0,29.0,PUNCT,",",12
6145,cc,15.0,как,11,0.0,29.0,SCONJ,как,13
6146,advmod,15.0,минимум,11,0.0,29.0,NOUN,минимум,14
6147,nmod,15.0,изз,14,0.0,29.0,NOUN,изза,15
6148,nmod,15.0,возможность,15,0.0,29.0,NOUN,возможностей,16
6149,dep,15.0,попасть,16,0.0,29.0,VERB,попасть,17
6150,case,15.0,под,19,0.0,29.0,ADP,под,18
6151,nmod,15.0,санкция,17,0.0,29.0,NOUN,санкции,19
6152,punct,15.0,.,11,0.0,29.0,PUNCT,.,20
6153,ROOT,15.0,оставаться,0,0.0,30.0,VERB,Остается,1
6154,advmod,15.0,лишь,3,0.0,30.0,PART,лишь,2
6155,nsubj,15.0,россия,1,0.0,30.0,NOUN,Россия,3
6156,punct,15.0,",",3,0.0,30.0,PUNCT,",",4
6157,cc,15.0,но,1,0.0,30.0,CONJ,но,5
6158,advmod,15.0,и,5,0.0,30.0,PART,и,6
6159,case,15.0,с,8,0.0,30.0,ADP,с,7
6160,dobj,15.0,это,9,0.0,30.0,NOUN,этим,8
6161,conj,15.0,есть,1,0.0,30.0,VERB,есть,9
6162,amod,15.0,определённый,11,0.0,30.0,ADJ,определенные,10
6163,nsubj,15.0,сложность,9,0.0,30.0,NOUN,сложности,11
6164,punct,15.0,.,1,0.0,30.0,PUNCT,.,12
6165,nsubj,15.0,эксперт,2,0.0,31.0,NOUN,Эксперт,1
6166,ROOT,15.0,отмечать,0,0.0,31.0,VERB,отмечает,2
6167,punct,15.0,",",2,0.0,31.0,PUNCT,",",3
6168,mark,15.0,что,15,0.0,31.0,SCONJ,что,4
6169,case,15.0,для,6,0.0,31.0,ADP,для,5
6170,nmod,15.0,торговля,15,0.0,31.0,NOUN,торговли,6
6171,case,15.0,с,9,0.0,31.0,ADP,с,7
6172,amod,15.0,неподконтрольный,9,0.0,31.0,ADJ,неподконтрольной,8
6173,nmod,15.0,украина,6,0.0,31.0,NOUN,Украине,9
6174,nmod,15.0,территория,9,0.0,31.0,NOUN,территорий,10
6175,nmod,15.0,донбасс,10,0.0,31.0,NOUN,Донбасса,11
6176,punct,15.0,",",11,0.0,31.0,PUNCT,",",12
6177,nsubjpass,15.0,россия,15,0.0,31.0,NOUN,Россия,13
6178,auxpass,15.0,быть,15,0.0,31.0,AUX,будет,14
6179,advcl,15.0,вынудить,2,0.0,31.0,VERB,вынуждена,15
6180,dep,15.0,субсидровать,15,0.0,31.0,VERB,субсидровать,16
6181,dobj,15.0,она,16,0.0,31.0,PRON,ее,17
6182,punct,15.0,",",17,0.0,31.0,PUNCT,",",18
6183,advmod,15.0,так,15,0.0,31.0,ADV,так,19
6184,cc,15.0,как,19,0.0,31.0,SCONJ,как,20
6185,nsubj,15.0,предприятие,23,0.0,31.0,NOUN,предприятия,21
6186,neg,15.0,не,23,0.0,31.0,PART,не,22
6187,advmod,15.0,конкурентоспособный,19,0.0,31.0,ADJ,конкурентоспособны,23
6188,case,15.0,на,26,0.0,31.0,ADP,на,24
6189,amod,15.0,российский,26,0.0,31.0,ADJ,российском,25
6190,nmod,15.0,рынок,23,0.0,31.0,NOUN,рынке,26
6191,punct,15.0,.,2,0.0,31.0,PUNCT,.,27
6192,ROOT,15.0,вопервое,0,0.0,32.0,ADJ,Вопервых,1
6193,punct,15.0,",",1,0.0,32.0,PUNCT,",",2
6194,case,15.0,у,4,0.0,32.0,ADP,у,3
6195,conj,15.0,они,1,0.0,32.0,PRON,них,4
6196,punct,15.0,(,6,0.0,32.0,PUNCT,(,5
6197,case,15.0,в,7,0.0,32.0,ADP,в,6
6198,parataxis,15.0,россия,4,0.0,32.0,NOUN,России,7
6199,nsubj,15.0,ред,7,0.0,32.0,NOUN,ред,8
6200,punct,15.0,.,1,0.0,32.0,PUNCT,.,9
6201,punct,15.0,),2,0.0,33.0,PUNCT,),1
6202,ROOT,15.0,есть,0,0.0,33.0,VERB,есть,2
6203,det,15.0,свой,4,0.0,33.0,DET,свои,3
6204,nsubj,15.0,угольщик,2,0.0,33.0,NOUN,угольщики,4
6205,punct,15.0,",",4,0.0,33.0,PUNCT,",",5
6206,parataxis,15.0,вовторое,14,0.0,33.0,VERB,вовторых,6
6207,punct,15.0,",",6,0.0,33.0,PUNCT,",",7
6208,case,15.0,по,10,0.0,33.0,ADP,по,8
6209,amod,15.0,целое,10,0.0,33.0,ADJ,целому,9
6210,nmod,15.0,ряд,14,0.0,33.0,NOUN,ряду,10
6211,nmod,15.0,уголь,10,0.0,33.0,NOUN,угля,11
6212,case,15.0,у,13,0.0,33.0,ADP,у,12
6213,dobj,15.0,они,14,0.0,33.0,PRON,них,13
6214,conj,15.0,есть,2,0.0,33.0,VERB,есть,14
6215,nsubj,15.0,кузбасс,14,0.0,33.0,NOUN,Кузбасс,15
6216,punct,15.0,.,2,0.0,33.0,PUNCT,.,16
6217,cc,15.0,а,4,0.0,34.0,CONJ,А,1
6218,nsubj,15.0,кузбасс,4,0.0,34.0,NOUN,Кузбасс,2
6219,cop,15.0,это,4,0.0,34.0,NOUN,это,3
6220,ROOT,15.0,добыча,0,0.0,34.0,NOUN,добыча,4
6221,dobj,15.0,уголь,4,0.0,34.0,NOUN,угля,5
6222,amod,15.0,открытый,8,0.0,34.0,ADJ,открытым,6
6223,amod,15.0,карьерный,8,0.0,34.0,ADJ,карьерным,7
6224,nmod,15.0,способ,4,0.0,34.0,NOUN,способом,8
6225,punct,15.0,",",8,0.0,34.0,PUNCT,",",9
6226,case,15.0,в,11,0.0,34.0,ADP,в,10
6227,nmod,15.0,отличие,8,0.0,34.0,NOUN,отличие,11
6228,case,15.0,от,13,0.0,34.0,ADP,от,12
6229,dobj,15.0,мы,11,0.0,34.0,PRON,нас,13
6230,punct,15.0,",",13,0.0,34.0,PUNCT,",",14
6231,case,15.0,от,17,0.0,34.0,ADP,от,15
6232,det,15.0,наш,17,0.0,34.0,DET,нашего,16
6233,dobj,15.0,регион,8,0.0,34.0,NOUN,региона,17
6234,punct,15.0,",",17,0.0,34.0,PUNCT,",",18
6235,conj,15.0,донбасс,17,0.0,34.0,NOUN,Донбасса,19
6236,punct,15.0,.,4,0.0,34.0,PUNCT,.,20
6237,cc,15.0,и,3,0.0,35.0,CONJ,И,1
6238,nsubj,15.0,это,3,0.0,35.0,NOUN,это,2
6239,ROOT,15.0,значит,0,0.0,35.0,VERB,значит,3
6240,punct,15.0,",",3,0.0,35.0,PUNCT,",",4
6241,dobj,15.0,что,6,0.0,35.0,PRON,что,5
6242,ccomp,15.0,прийтись,3,0.0,35.0,VERB,придется,6
6243,nsubj,15.0,дотировать,6,0.0,35.0,VERB,дотировать,7
6244,punct,15.0,",",7,0.0,35.0,PUNCT,",",8
6245,parataxis,15.0,объяснить,3,0.0,35.0,VERB,объяснил,9
6246,dobj,15.0,устенко,9,0.0,35.0,NOUN,Устенко,10
6247,punct,15.0,.,3,0.0,35.0,PUNCT,.,11
6248,nsubjpass,15.0,дотировать,14,0.0,36.0,VERB,Дотировать,1
6249,dobj,15.0,крайний,1,0.0,36.0,ADJ,крайней,2
6250,advmod,15.0,нежелательно,1,0.0,36.0,ADV,нежелательно,3
6251,case,15.0,для,5,0.0,36.0,ADP,для,4
6252,nmod,15.0,рф,3,0.0,36.0,NOUN,РФ,5
6253,punct,15.0,",",5,0.0,36.0,PUNCT,",",6
6254,advmod,15.0,потому,14,0.0,36.0,ADV,потому,7
6255,mark,15.0,что,14,0.0,36.0,SCONJ,что,8
6256,det,15.0,они,10,0.0,36.0,DET,их,9
6257,nsubjpass,15.0,бюджет,14,0.0,36.0,NOUN,бюджет,10
6258,case,15.0,на,13,0.0,36.0,ADP,на,11
6259,amod,15.0,2017,13,0.0,36.0,NUM,2017,12
6260,nmod,15.0,год,10,0.0,36.0,NOUN,год,13
6261,ROOT,15.0,создать,0,0.0,36.0,VERB,создан,14
6262,det,15.0,такой,16,0.0,36.0,DET,таким,15
6263,nmod,15.0,образ,14,0.0,36.0,NOUN,образом,16
6264,punct,15.0,",",16,0.0,36.0,PUNCT,",",17
6265,mark,15.0,что,20,0.0,36.0,SCONJ,что,18
6266,nsubj,15.0,он,20,0.0,36.0,PRON,он,19
6267,advcl,15.0,предусматривать,16,0.0,36.0,VERB,предусматривает,20
6268,dobj,15.0,дефицит,20,0.0,36.0,NOUN,дефицит,21
6269,case,15.0,на,23,0.0,36.0,ADP,на,22
6270,nmod,15.0,уровень,21,0.0,36.0,NOUN,уровне,23
6271,nmod,15.0,3,23,0.0,36.0,NUM,3,24
6272,punct,15.0,",",24,0.0,36.0,PUNCT,",",25
6273,conj,15.0,2%,24,0.0,36.0,NOUN,2%,26
6274,nmod,15.0,ввп,26,0.0,36.0,NOUN,ВВП,27
6275,punct,15.0,.,14,0.0,36.0,PUNCT,.,28
6276,cc,15.0,и,2,0.0,37.0,CONJ,И,1
6277,ROOT,15.0,увеличивать,0,0.0,37.0,VERB,увеличивать,2
6278,det,15.0,этот,4,0.0,37.0,DET,этот,3
6279,dobj,15.0,дефицит,2,0.0,37.0,NOUN,дефицит,4
6280,case,15.0,на,6,0.0,37.0,ADP,на,5
6281,nmod,15.0,фон,2,0.0,37.0,NOUN,фоне,6
6282,amod,15.0,предстоящий,8,0.0,37.0,VERB,предстоящих,7
6283,nmod,15.0,выбор,6,0.0,37.0,NOUN,выборов,8
6284,case,15.0,в,11,0.0,37.0,ADP,в,9
6285,amod,15.0,следующий,11,0.0,37.0,ADJ,следующем,10
6286,nmod,15.0,год,2,0.0,37.0,NOUN,году,11
6287,punct,15.0,?,11,0.0,37.0,PUNCT,?,12
6288,case,15.0,при,14,0.0,37.0,ADP,При,13
6289,nmod,15.0,вход,24,0.0,37.0,NOUN,входе,14
6290,case,15.0,на,16,0.0,37.0,ADP,на,15
6291,dobj,15.0,пик,14,0.0,37.0,NOUN,пик,16
6292,amod,15.0,политический,18,0.0,37.0,ADJ,политического,17
6293,nmod,15.0,цикл,16,0.0,37.0,NOUN,цикла,18
6294,case,15.0,у,20,0.0,37.0,ADP,у,19
6295,nmod,15.0,они,14,0.0,37.0,PRON,них,20
6296,nsubj,15.0,это,24,0.0,37.0,NOUN,это,21
6297,advmod,15.0,крайне,23,0.0,37.0,ADV,крайне,22
6298,amod,15.0,нежелательный,24,0.0,37.0,ADJ,нежелательное,23
6299,parataxis,15.0,действие,11,0.0,37.0,NOUN,действие,24
6300,punct,15.0,",",24,0.0,37.0,PUNCT,",",25
6301,advmod,15.0,также,27,0.0,37.0,ADV,также,26
6302,parataxis,15.0,добавить,2,0.0,37.0,VERB,добавил,27
6303,nsubj,15.0,он,27,0.0,37.0,PRON,он,28
6304,punct,15.0,.,2,0.0,37.0,PUNCT,.,29
6305,case,15.0,кроме,2,0.0,38.0,ADP,Кроме,1
6306,parataxis,15.0,это,11,0.0,38.0,NOUN,этого,2
6307,punct,15.0,",",2,0.0,38.0,PUNCT,",",3
6308,nsubj,15.0,согласие,11,0.0,38.0,NOUN,согласие,4
6309,case,15.0,на,6,0.0,38.0,ADP,на,5
6310,dobj,15.0,дотация,4,0.0,38.0,NOUN,дотацию,6
6311,nmod,15.0,квазиреспублика,6,0.0,38.0,NOUN,квазиреспублик,7
6312,nmod,15.0,донбасс,7,0.0,38.0,NOUN,Донбасса,8
6313,case,15.0,для,10,0.0,38.0,ADP,для,9
6314,nmod,15.0,россия,11,0.0,38.0,NOUN,России,10
6315,ROOT,15.0,повлечь,0,0.0,38.0,VERB,повлечет,11
6316,case,15.0,за,13,0.0,38.0,ADP,за,12
6317,nmod,15.0,себя,11,0.0,38.0,PRON,собой,13
6318,dobj,15.0,повышение,11,0.0,38.0,NOUN,повышение,14
6319,amod,15.0,собственный,16,0.0,38.0,ADJ,собственного,15
6320,dobj,15.0,дефицит,14,0.0,38.0,NOUN,дефицита,16
6321,punct,15.0,",",16,0.0,38.0,PUNCT,",",17
6322,dobj,15.0,что,19,0.0,38.0,PRON,что,18
6323,parataxis,15.0,прийтись,11,0.0,38.0,VERB,придется,19
6324,nsubj,15.0,объяснить,19,0.0,38.0,VERB,объяснить,20
6325,punct,15.0,",",20,0.0,38.0,PUNCT,",",21
6326,case,15.0,в,24,0.0,38.0,ADP,в,22
6327,amod,15.0,один,24,0.0,38.0,ADJ,первую,23
6328,parataxis,15.0,очередь,20,0.0,38.0,NOUN,очередь,24
6329,punct,15.0,",",24,0.0,38.0,PUNCT,",",25
6330,nmod,15.0,налогоплательщик,20,0.0,38.0,NOUN,налогоплательщикам,26
6331,punct,15.0,.,11,0.0,38.0,PUNCT,.,27
6332,nsubj,15.0,это,2,0.0,39.0,NOUN,Это,1
6333,ROOT,15.0,означать,0,0.0,39.0,VERB,означает,2
6334,punct,15.0,",",2,0.0,39.0,PUNCT,",",3
6335,mark,15.0,что,7,0.0,39.0,SCONJ,что,4
6336,det,15.0,какимтый,6,0.0,39.0,DET,какимто,5
6337,nmod,15.0,образ,7,0.0,39.0,NOUN,образом,6
6338,advcl,15.0,надо,2,0.0,39.0,ADV,надо,7
6339,cop,15.0,быть,7,0.0,39.0,AUX,будет,8
6340,nsubj,15.0,объясниться,7,0.0,39.0,VERB,объясниться,9
6341,case,15.0,с,12,0.0,39.0,ADP,со,10
6342,det,15.0,свой,12,0.0,39.0,DET,своими,11
6343,dobj,15.0,налогоплательщик,9,0.0,39.0,NOUN,налогоплательщиками,12
6344,advmod,15.0,почему,17,0.0,39.0,ADV,почему,13
6345,case,15.0,на,16,0.0,39.0,ADP,на,14
6346,dobj,15.0,они,16,0.0,39.0,DET,их,15
6347,nmod,15.0,плечо,17,0.0,39.0,NOUN,плечи,16
6348,conj,15.0,вешать,7,0.0,39.0,VERB,вешают,17
6349,det,15.0,этот,20,0.0,39.0,DET,эти,18
6350,amod,15.0,дополнительный,20,0.0,39.0,ADJ,дополнительные,19
6351,nsubj,15.0,расход,17,0.0,39.0,NOUN,расходы,20
6352,punct,15.0,",",20,0.0,39.0,PUNCT,",",21
6353,nsubj,15.0,который,29,0.0,39.0,ADJ,которые,22
6354,advmod,15.0,ещё,29,0.0,39.0,ADV,еще,23
6355,punct,15.0,",",23,0.0,39.0,PUNCT,",",24
6356,parataxis,15.0,плюс,29,0.0,39.0,NOUN,плюс,25
6357,case,15.0,к,27,0.0,39.0,ADP,ко,26
6358,dobj,15.0,весь,25,0.0,39.0,NOUN,всему,27
6359,punct,15.0,",",27,0.0,39.0,PUNCT,",",28
6360,acl:relcl,15.0,увеличивать,20,0.0,39.0,VERB,увеличивают,29
6361,dobj,15.0,дефицит,29,0.0,39.0,NOUN,дефицит,30
6362,punct,15.0,.,2,0.0,39.0,PUNCT,.,31
6363,parataxis,15.0,значит,3,0.0,40.0,ADV,Значит,1
6364,punct,15.0,",",1,0.0,40.0,PUNCT,",",2
6365,ROOT,15.0,надо,0,0.0,40.0,ADV,надо,3
6366,cop,15.0,быть,3,0.0,40.0,AUX,будет,4
6367,cc,15.0,либо,7,0.0,40.0,CONJ,либо,5
6368,dobj,15.0,долг,7,0.0,40.0,NOUN,долги,6
6369,nsubj,15.0,увеличивать,3,0.0,40.0,VERB,увеличивать,7
6370,case,15.0,на,11,0.0,40.0,ADP,на,8
6371,det,15.0,каждый,11,0.0,40.0,DET,каждого,9
6372,amod,15.0,отдельный,11,0.0,40.0,ADJ,отдельного,10
6373,dobj,15.0,налогоплательщик,7,0.0,40.0,NOUN,налогоплательщика,11
6374,punct,15.0,",",11,0.0,40.0,PUNCT,",",12
6375,cc,15.0,либо,7,0.0,40.0,CONJ,либо,13
6376,conj,15.0,печатать,7,0.0,40.0,VERB,печатать,14
6377,dobj,15.0,деньга,14,0.0,40.0,NOUN,деньги,15
6378,xcomp,15.0,увеличивать,14,0.0,40.0,VERB,увеличивать,16
6379,dobj,15.0,объесть,16,0.0,40.0,NOUN,объем,17
6380,nmod,15.0,инфляция,17,0.0,40.0,NOUN,инфляции,18
6381,punct,15.0,.,3,0.0,40.0,PUNCT,.,19
6382,nsubj,15.0,вряд,7,0.0,41.0,NOUN,Вряд,1
6383,advmod,15.0,ли,1,0.0,41.0,PART,ли,2
6384,appos,15.0,налогоплательщик,1,0.0,41.0,NOUN,налогоплательщики,3
6385,case,15.0,в,6,0.0,41.0,ADP,в,4
6386,amod,15.0,люба,6,0.0,41.0,ADJ,любой,5
6387,nmod,15.0,страна,7,0.0,41.0,NOUN,стране,6
6388,ROOT,15.0,обрадоваться,0,0.0,41.0,VERB,обрадовались,7
6389,aux,15.0,бы,7,0.0,41.0,PART,бы,8
6390,dobj,15.0,это,7,0.0,41.0,NOUN,этому,9
6391,punct,15.0,",",9,0.0,41.0,PUNCT,",",10
6392,conj,15.0,подытожить,7,0.0,41.0,VERB,подытожил,11
6393,nsubj,15.0,устенко,11,0.0,41.0,NOUN,Устенко,12
6394,punct,15.0,.,7,0.0,41.0,PUNCT,.,13
6395,parataxis,15.0,напомнить,7,0.0,42.0,VERB,Напомним,1
6396,punct,15.0,",",1,0.0,42.0,PUNCT,",",2
6397,nsubj,15.0,боевик,7,-1.0,42.0,NOUN,боевики,3
6398,case,15.0,на,5,0.0,42.0,ADP,на,4
6399,nmod,15.0,донбасс,3,0.0,42.0,NOUN,Донбассе,5
6400,advmod,15.0,уже,7,0.0,42.0,ADV,уже,6
6401,ROOT,15.0,ввести,0,0.0,42.0,VERB,ввели,7
6402,case,15.0,на,10,0.0,42.0,ADP,на,8
6403,amod,15.0,украинский,10,0.0,42.0,ADJ,украинских,9
6404,nmod,15.0,предприятие,7,0.0,42.0,NOUN,предприятиях,10
6405,amod,15.0,временной,12,0.0,42.0,ADJ,временную,11
6406,dobj,15.0,администрация,7,0.0,42.0,NOUN,администрацию,12
6407,punct,15.0,.,7,0.0,42.0,PUNCT,.,13
6408,nsubj,16.0,создатель,7,0.0,0.0,NOUN,Создатель,1
6409,amod,16.0,террористический,3,0.0,0.0,ADJ,террористического,2
6410,dobj,16.0,батальон,1,0.0,0.0,NOUN,батальона,3
6411,appos,16.0,восток,1,0.0,0.0,NOUN,Восток,4
6412,appos,16.0,александр,4,0.0,0.0,NOUN,Александр,5
6413,name,16.0,ходаковский,5,0.0,0.0,NOUN,Ходаковский,6
6414,ROOT,16.0,подтвердить,0,0.0,0.0,VERB,подтвердил,7
6415,punct,16.0,",",7,0.0,0.0,PUNCT,",",8
6416,mark,16.0,что,12,0.0,0.0,SCONJ,что,9
6417,nsubj,16.0,главарь,12,0.0,0.0,NOUN,главари,10
6418,dobj,16.0,днр/лнр,10,0.0,0.0,NOUN,ДНР/ЛНР,11
6419,advcl,16.0,использовать,7,0.0,0.0,VERB,использовали,12
6420,amod,16.0,торговый,14,0.0,0.0,ADJ,торговую,13
6421,dobj,16.0,блокада,12,0.0,0.0,NOUN,блокаду,14
6422,mark,16.0,как,16,0.0,0.0,SCONJ,как,15
6423,iobj,16.0,повод,12,0.0,0.0,NOUN,повод,16
6424,case,16.0,для,18,0.0,0.0,ADP,для,17
6425,dobj,16.0,национализация,16,0.0,0.0,NOUN,национализации,18
6426,amod,16.0,украинский,20,0.0,0.0,ADJ,украинских,19
6427,dobj,16.0,предприятие,18,0.0,0.0,NOUN,предприятий,20
6428,punct,16.0,.,7,0.0,0.0,PUNCT,.,21
6429,case,16.0,о,2,0.0,1.0,ADP,Об,1
6430,nmod,16.0,это,4,0.0,1.0,NOUN,этом,2
6431,nsubj,16.0,он,4,0.0,1.0,PRON,он,3
6432,ROOT,16.0,написать,0,0.0,1.0,VERB,написал,4
6433,case,16.0,в,6,0.0,1.0,ADP,в,5
6434,nmod,16.0,соцсеть,4,0.0,1.0,NOUN,соцсети,6
6435,nmod,16.0,вконтакте,6,0.0,1.0,NOUN,Вконтакте,7
6436,punct,16.0,.,4,0.0,1.0,PUNCT,.,8
6437,nsubj,16.0,запись,17,0.0,2.0,NOUN,Запись,1
6438,amod,16.0,телефонный,3,0.0,2.0,ADJ,телефонного,2
6439,nmod,16.0,разговор,1,0.0,2.0,NOUN,разговора,3
6440,case,16.0,между,5,0.0,2.0,ADP,между,4
6441,nmod,16.0,захарченко,1,0.0,2.0,NOUN,Захарченко,5
6442,cc,16.0,и,5,0.0,2.0,CONJ,и,6
6443,conj,16.0,трапезников,5,0.0,2.0,ADJ,Трапезниковым,7
6444,punct,16.0,",",7,0.0,2.0,PUNCT,",",8
6445,amod,16.0,попасть,17,0.0,2.0,VERB,попавшая,9
6446,case,16.0,в,11,0.0,2.0,ADP,в,10
6447,nmod,16.0,сеть,9,0.0,2.0,NOUN,сеть,11
6448,case,16.0,от,13,0.0,2.0,ADP,от,12
6449,dobj,16.0,источник,9,0.0,2.0,NOUN,источников,13
6450,case,16.0,в,15,0.0,2.0,ADP,в,14
6451,nmod,16.0,сбу,13,0.0,2.0,NOUN,СБУ,15
6452,punct,16.0,",",15,0.0,2.0,PUNCT,",",16
6453,nsubj,16.0,подлинность,22,0.0,2.0,NOUN,подлинность,17
6454,dobj,16.0,который,17,0.0,2.0,ADJ,которой,18
6455,case,16.0,у,20,0.0,2.0,ADP,у,19
6456,nmod,16.0,я,22,0.0,2.0,PRON,меня,20
6457,neg,16.0,не,22,0.0,2.0,PART,не,21
6458,ROOT,16.0,вызывать,0,0.0,2.0,VERB,вызывает,22
6459,dobj,16.0,сомнение,22,0.0,2.0,NOUN,сомнений,23
6460,punct,16.0,",",23,0.0,2.0,PUNCT,",",24
6461,conj,16.0,доказывать,22,0.0,2.0,VERB,доказывает,25
6462,punct,16.0,",",25,0.0,2.0,PUNCT,",",26
6463,mark,16.0,что,37,0.0,2.0,SCONJ,что,27
6464,nsubj,16.0,национализация,37,0.0,2.0,NOUN,национализация,28
6465,punct,16.0,",",28,0.0,2.0,PUNCT,",",29
6466,mark,16.0,чем,34,0.0,2.0,CONJ,чем,30
